uuid,name,price_to_book,peg,pe,country,sector,ebitda_margin,gross_margin,operating_margin,year_pct_change,net_debt,revenue,ebitda,growth_level,growth_trend,ebitda_level,ebitda_trend,capex,total_asset
8a2a3dda-3879-4874-ac0d-99a91f0e1878,Johnson Controls International plc,6.197418,2.35,41.862804,Ireland,Industrials,0.17681,0.36561,0.14017999,0.4620887,8825000320.0,24433000448.0,4320000000.0,0.028058556988497685,0.00017659641914801098,0.03057657763163657,-0.5457759319736698,372000000.0,39417250000.0
458d4e7b-042e-4881-b629-0414b160fbf9,Prudential Financial Inc,1.1046039,1.07,10.605561,United States,Financial Services,0.08063,0.28956,0.04721,-0.056028903,16839999488.0,63288999936.0,5103249920.0,0.0825218523868721,1.8767596756586864,,,,762064000000.0
08d55fea-34bb-4542-846b-27517bd5694b,Realty Income Corp,1.4613872,5.68,50.581966,United States,Real Estate,0.88232005,0.92597,0.45526,0.08657777,29898809568.0,5929241088.0,5231514112.0,0.27496625752910364,-0.5874374287754365,0.16681671978809998,-0.47131677583412623,,71314090750.0
e2bfe271-e0c9-4f58-a8d5-c73eced72216,Consolidated Edison Inc,1.5313282,2.5,17.961216,United States,Utilities,0.34952,0.53192,0.25613,-0.00018978119,27030000960.0,17215000576.0,6016999936.0,0.061900791996665205,-1.9632427116064977,0.07256269495268652,-2.6689495835477226,4782000000.0,73172250000.0
ba080627-d4f3-48b3-91e7-ba43303c0d35,Zimmer Biomet Holdings Inc,1.2992721,0.59,22.056995,United States,Healthcare,0.30693,0.70176005,0.19687,-0.1260311,7108499808.0,8409099776.0,2580999936.0,0.07200531346860095,0.4211003930074677,0.05319722056480758,0.18272876146293118,305200000.0,23041600000.0
2ebf9623-8257-432f-8199-7ef042f77e4b,Delta Air Lines Inc,2.2525094,0.21,10.254014,United States,Industrials,0.11929,0.19900998,0.03179,0.37194765,16345998848.0,65178001408.0,7775000064.0,0.06193150496141131,-0.12465715421782962,0.03178964512952731,-0.9144556588768106,4475000000.0,80941500000.0
b5802e27-19ef-4897-8934-4a5e33937b13,Avalonbay Communities Inc,2.239591,7.17,22.95539,United States,Real Estate,0.60330003,0.62727,0.2932,-0.13316077,9400131504.0,3060059904.0,1846126976.0,0.04357535648992017,-0.5137306030709742,0.04572144569945624,-0.2783904804332576,276283000.0,22026566750.0
0e479140-9ebd-4dd4-ac7a-23096f905e7d,IQVIA Holdings Inc,4.5069504,0.69,21.46708,United States,Healthcare,0.18044001,0.32991,0.13611001,0.17820811,14113999872.0,16632000512.0,3000999936.0,0.058747160012982746,1.1111670244412002,0.040980374752229154,1.6706967130085673,588000000.0,29244500000.0
9d95ee73-a26f-41c1-ba7c-497ff7ad4695,Dow Inc,1.8225647,38.89,,United States,Basic Materials,0.06717,0.06255,0.0001,0.28694785,15304999424.0,39331000320.0,2641999872.0,-0.061067970472629685,-0.7170285296552464,-0.050007702856050384,-0.6744334473087926,2297000000.0,59574750000.0
fc8815ed-44c2-4581-9655-fce7ed2e762e,Paychex Inc,8.435101,1.75,20.858719,United States,Technology,0.40523997,0.67197996,0.44375,-0.42132878,3232800000.0,3968000000.0,1608000000.0,0.055586078851145304,1.3179902711533857,0.04523081590736555,-0.3579801507084164,229500000.0,16814350000.0
3ab54a74-e31d-4e78-b391-bbeb46f1bd12,Oneok Inc,2.6421688,2.23,16.713013,United States,Energy,0.21324,0.29636,0.1492,0.08957863,33480000768.0,35204001792.0,7506999808.0,0.2274707246704757,-1.9307595084066456,0.38760491621731064,-3.6034677527647987,3387000000.0,66496000000.0
d9798658-eaa4-4c76-ba83-95b9e3ba2552,Marathon Petroleum Corp,4.4218974,0.99,17.074343,United States,Energy,0.07546,0.10739,0.03556,0.5716399,32174999552.0,135946002432.0,10257999872.0,-0.04439595575527133,-1.5195823151695773,-0.05422368511056824,-0.7213321835788551,3736000000.0,83466500000.0
71384605-014f-45c6-94f2-438db39a434d,Equity Residential Properties Trust,2.2422893,16.1,26.172,United States,Real Estate,0.60787,0.62775004,0.27398002,-0.10469514,8608641784.0,3112995072.0,1892307968.0,0.036932960886079336,-0.5068875183108613,0.04252183576066404,-0.14352886727593892,358143000.0,20838938250.0
5ab079b4-1cd8-4629-a363-0964c9151b06,Occidental Petroleum Corp,1.9309765,1.39,80.675674,United States,Energy,0.51267,0.69757,0.17725,0.40912318,12800000256.0,21119000576.0,10826999808.0,-0.04910174468820172,-0.7741304358232115,-0.012234279907571366,-0.9482777552682377,6299000000.0,83120500000.0
592e85f1-4e7a-49a0-8d2f-087eb4d68b38,O`Reilly Automotive Inc,-71.56007,2.3,29.882736,United States,Consumer Cyclical,0.22438999,0.51632,0.18454,-0.047743738,8478593088.0,18205607936.0,4085121024.0,0.06424959447236334,0.052167159857049956,0.06172751091372586,-0.32094359787733395,1126311000.0,16393919250.0
e1efebb0-8822-4b4a-a469-dacf5917b662,TE Connectivity plc,4.5346813,1.06,20.502045,Ireland,Technology,0.25305,0.36071998,0.20341,0.25934792,4751000192.0,18695999488.0,4730999808.0,0.08942884190596412,-10.56188820516727,0.03844016154482194,-6.778481502835468,1029000000.0,25294500000.0
b7d3b77b-2f7c-4971-9e12-dc0d583fa196,Costar Group Inc,1.7080826,0.12,474.28574,United States,Real Estate,0.07972,0.78634,0.0033399998,-0.5750878,-60000000.0,3412000000.0,272000000.0,0.1867690058479532,0.8046017103063391,,,363000000.0,10507250000.0
18d1ca84-1b2d-40ca-b9be-224e28057296,Yum Brands Inc,-5.7597184,1.86,24.605816,United States,Consumer Cyclical,0.3527,0.45663,0.31083,0.0021383762,12455000512.0,8486000128.0,2992999936.0,0.08809113789905942,3.4505282692188164,0.08590928511187212,1.3953949347534476,375000000.0,7629500000.0
bb12b014-2c14-4612-ac84-4370c53fe6f5,Dell Technologies Inc - Class C,-62.837906,1.0,27.391256,United States,Technology,0.10090999,0.20125,0.09623,1.1175184,20727000064.0,113537998848.0,11457000448.0,0.1880460828528676,-2.38637232069265,0.13020017448140253,-2.3612946241981865,2633000000.0,91202500000.0
e9c51365-43cd-4e25-bb4d-9a14e3ea0dfe,EBay Inc,11.13349,1.81,26.427252,United States,Consumer Cyclical,0.24638,0.71786004,0.23146999,0.6033411,3346000128.0,11603999744.0,2859000064.0,0.07945152192939808,5.024418966495618,0.048796818058901015,2.529890220332419,486000000.0,17813750000.0
fa05a317-aa07-4c59-b312-34cc537bf3bb,MSCI Inc,-15.350431,1.81,33.32173,United States,Financial Services,0.58621,0.82856005,0.53701997,-0.019086719,6191100000.0,3239459072.0,1898999040.0,0.12938645746010158,0.1293317994041369,0.12131623312615791,-0.27146441862969006,125761000.0,5502643750.0
540b781b-7062-4e9c-88a4-f7d10d15c4be,Mckesson Corporation,-42.87127,1.49,20.20229,United States,Healthcare,0.01706,0.03601,0.022090001,0.047040224,4810999808.0,403430014976.0,6883999744.0,0.11651145057478751,1.3611977001355857,0.13918257129510336,2.42059877064848,838000000.0,81200250000.0
9290ff22-03e6-4513-a5eb-9b58600cabe2,Cintas Corporation,14.577729,2.68,36.738945,United States,Industrials,0.26327,0.50361997,0.23224,-0.24534816,2734983008.0,11027210240.0,2903095040.0,0.08857378182209619,-0.2725997645640894,0.07777353163883871,-0.3138782780671698,413731000.0,10007383250.0
2d220fe8-4787-4f0a-bdb3-d5cd531e9772,Republic Services Inc,5.51522,3.02,30.733524,United States,Industrials,0.31117,0.43049,0.20204,-0.1679514,13969000064.0,16695000064.0,5194999808.0,0.034867764471057994,-0.6759983729240274,0.05403518793326345,-0.6551918942306317,1887000000.0,33663750000.0
7f3d4e25-f254-4474-b8ba-fa00b938e942,Transdigm Group Incorporated,-7.1933537,3.05,36.879288,United States,Industrials,0.51047003,0.59718,0.46659002,-0.20210415,28112000256.0,9502999552.0,4850999808.0,0.18325581395348833,-0.13936348273919746,0.15960709040172882,-0.5970455628167839,255000000.0,23702000000.0
cb3bde4a-0dc9-4a68-a5b5-f809c76ec470,Digital Realty Trust Inc,2.905498,12.71,50.0,United States,Real Estate,0.4575,0.55342996,0.17191,0.10375309,16987886848.0,6314048000.0,2888658944.0,0.1004009384032456,-0.03415628302202673,0.060962379746089645,-0.20886869095646982,,48928517500.0
bf986ce1-48f7-4e5d-8b84-95d7a18703a4,Aflac Inc,2.0221176,1.18,13.562285,United States,Financial Services,0.32465,0.50049996,0.29567,0.097528934,6193999872.0,18112000000.0,5880000000.0,0.015232737115864259,-18.085848677634196,,,,119948000000.0
bd33c259-685f-4c65-b688-0dd0d3505426,Electronic Arts Inc,7.4308844,1.25,57.2792,United States,Communication Services,0.19718,0.78967005,0.24009001,0.33333337,-1126000000.0,7530999808.0,1484999936.0,0.009111617312072884,-0.5024788958863761,-0.006717397930862845,9.1842546063659,230000000.0,12491000000.0
ea460f3c-1ccd-4b3d-b688-c25f541b4ea4,Trane Technologies plc - Class A,11.885795,1.98,35.11976,Ireland,Industrials,0.19597,0.35924998,0.15521,0.08307612,3541799936.0,21602799616.0,4233400064.0,0.07479005151677076,-0.4316960925078381,0.09883741443275118,-0.2927270364474326,343800000.0,21634950000.0
5443e047-11a5-4e38-b11d-5ca780f448b2,Motorola Solutions Inc,28.208883,2.12,33.11299,United States,Technology,0.29441,0.51508,0.19823,-0.0752663,8703000192.0,11868000256.0,3494000128.0,0.07996671905334196,-0.2258382787148821,0.07926180148786888,-0.013685547191940772,290000000.0,18420000000.0
ecce7b98-856b-4701-9d98-140322bf37a7,Public Service Enterprise Group Inc,2.2115412,3.81,17.0,United States,Utilities,0.37479,0.3536,0.2843,-0.041745007,23994999552.0,12794000384.0,4794999808.0,0.18250728862973764,0.32500679263604837,0.04093673538075909,0.32486409456087334,3337000000.0,57114500000.0
18cfa8a4-af7a-4f43-8643-4ac06c8e3884,Amphenol Corp - Class A,10.705365,1.07,35.07781,United States,Technology,0.31545,0.37919998,0.27305,0.44659185,14165799424.0,25903800320.0,8171299840.0,0.5171224552806006,-108.91298887097791,0.36654939402983,-102.32082484474198,1099600000.0,32795525000.0
c45ee53d-3d00-43ad-bcf2-82a611cdf9fa,Lululemon Athletica Inc,2.823535,0.57,9.069382,Canada,Consumer Cyclical,0.24379998,0.56601,0.22311,-0.63194317,-8761088.0,11102600192.0,2706842880.0,0.048589712664922846,-0.7388002471011396,,,680802000.0,7841479250.0
0aae2abb-82e0-4f6c-8b3f-53943453c820,BROWN-FORMAN CORP,,,,,,,,,,,,,,,,,,
7b9eca98-2edb-4975-8cfa-b92e5683c727,Telkom Indonesia (Persero) Tbk PT,0.012510862,19.71,16.815535,Indonesia,Communication Services,0.43955,0.59766996,0.0,-0.03156048,,,64499998523392.0,0.005032972335406338,-1.2973028130246829,-0.0012115331056078982,-1.1261352155173645,26804000000000.0,296134250000000.0
d32c5b75-62e1-4905-9ae7-8fcbb01800bd,Sun Life Financial Inc,2.414141,1.18,18.568878,Canada,Financial Services,0.14815,0.40144002,0.08493,0.13797474,-94994002944.0,34896998400.0,5169999872.0,0.11495519531363274,-0.9880279008434185,,,145000000.0,385657750000.0
751f3d46-798e-4e5c-9b20-a6db0cdacc53,Spotify Technology S.A.,9.321336,1.82,29.431879,Sweden,Communication Services,0.13954,0.32318002,0.15773,-0.34257168,-5817000192.0,17528999936.0,2446000128.0,0.0965354431187393,-0.3684271762341427,0.13699981493296243,-0.25303817087756997,60000000.0,14074250000.0
9783bbb0-d2a9-4e6b-96f7-5ba75d46716e,Fresenius SE & Co. KGaA,1.3958558,0.85,18.152866,Germany,Healthcare,0.13196999,0.25294,0.10225,0.44049823,9846000384.0,22986000384.0,3033400064.0,0.042103764180946524,-2.938354780915331,0.03581734948203452,-3.2603589893903973,1491000000.0,42368000000.0
4f7c9511-ba6a-4353-b483-a504d4bc001f,Heineken Holdings,1.9795223,,18.166248,Netherlands,Consumer Defensive,0.19514,0.36953,0.14019,-0.13314873,14462999552.0,28753000448.0,5610999808.0,-0.02681600693946662,-1.6260093216365457,-0.03268303862437133,-1.3535045716172702,,39567250000.0
f2ee98a4-a3fc-475c-804a-dcebbb0e7bb7,ST Microelectronics,3.0493722,0.64,381.0,Netherlands,Technology,0.20116,0.33955002,0.036510002,1.3774681,-1787999744.0,12378000384.0,2489999872.0,-0.11070917175371164,2.1982807067382155,-0.1477310969916089,-2.0652873409590855,2169000000.0,25290000000.0
a01cd49d-8d9b-4dc0-a797-1204554ee66c,Telefonaktiebolaget L M Ericsson,0.41700497,1.9,15.851852,Sweden,Technology,0.15529001,0.48048002,0.0,0.45687652,,,35869999104.0,-0.0587466916776469,2.428274469505931,-0.05370865888464449,0.4604997425654604,3730000000.0,280661750000.0
c5aa0732-1a74-453f-925d-ab07f30b8237,Rogers Communications Inc - Class B,1.4635866,0.86,3.736067,Canada,Communication Services,0.42560002,0.44693002,0.20887,0.3777778,43150998272.0,22218000384.0,9456000000.0,0.06712243629583603,-0.5997980490403013,0.06954127842804692,-0.7959539168094573,3872000000.0,86693000000.0
c0c25681-27c4-4a85-9c62-b28d3a0ca996,Liberty Broadband Corp - Series C,0.8033672,,,United States,Communication Services,0.0,0.0,0.0,-0.6468744,2713999936.0,,,,,,,54000000.0,12116500000.0
75876e94-58bd-46a6-b826-9101cfe35df9,Telus Corp,1.6648602,0.99,27.954546,Canada,Communication Services,0.25457,0.34764,0.14031,-0.23159218,29817998976.0,20316999680.0,5171999744.0,0.0066983254186452346,-1.06171222012896,0.001839128536802459,-0.9120185350394446,2936000000.0,59489500000.0
edc32036-ceff-4d79-9f0b-354161196673,Splunk Inc,,,,,,,,,,,,,,,,,,
df4db807-6bae-4409-8213-20922a36a9e3,Liberty Broadband Corp - Series A,0.8021507,,,United States,Communication Services,0.0,0.0,0.0,-0.6439707,2713999936.0,,,,,,,54000000.0,12116500000.0
69ce2b5f-a024-4616-9b4f-e5fea6a5d3a5,Fresenius Medical Care AG & Co. KGaA,0.7916098,0.76,11.572917,Germany,Healthcare,0.13391,0.25955,0.081429996,-0.25900513,9805046272.0,19358294016.0,2592198912.0,-0.006050699980368668,-20.24779501664082,-0.0008892980389312855,-1.768148942041209,959675000.0,31162028750.0
1ce8d83b-c0f3-4d7d-bc92-e1f6b3b47652,Nutrien Ltd,1.3688315,0.58,14.586559,Canada,Basic Materials,0.20817,0.32269,0.06498,0.23421872,13169000384.0,26876999680.0,5594999808.0,0.035153241952872394,-1.7960025587035906,-0.0301439582437244,-1.1523451675324596,2030000000.0,52826250000.0
0da4a14f-44a8-4018-b750-23c499a21813,Fleetcor Technologies Inc,,,,,,,,,,,,,,,,,,
e1e290db-69a5-4f96-87ba-ca2a2ce97dc6,Liberty Broadband Corp - Series B,0.80288064,,,United States,Communication Services,0.0,0.0,0.0,-0.6783042,2713999936.0,,,,,,,54000000.0,12116500000.0
69d45adb-82de-4e23-9325-50fefc758eac,TAL Education Group,1.6740718,12.2,11.467391,China,Consumer Defensive,0.10912,0.55352,0.09032,-0.003690064,-2851848928.0,3008908032.0,328336992.0,,,,,,5647624000.0
0673f5f8-ee52-43ed-b63b-a24520394546,Franco-Nevada Corporation,5.691884,,31.747889,Canada,Basic Materials,0.91996,0.91823995,0.79260004,0.39174998,-714700032.0,2087699968.0,1920600064.0,0.6368534482758621,-9.665026700067747,0.25857058881512557,-9.032457500165547,2196700000.0,7358075000.0
9a18f2ef-8cef-41f5-b1d9-5c0ae3555261,Archer Daniels Midland Company,1.7101731,2.55,36.120537,United States,Consumer Defensive,0.03151,0.062979996,0.01274,0.6076784,10033000448.0,80583999488.0,2539000064.0,-0.06151058108266105,-1.2080609780546718,-0.07424140196152207,-0.22273324000071107,1151000000.0,52975250000.0
ce820f70-4f7b-4502-a5f1-d11fda28c703,XP Inc - Class A,1.9090356,,8.984456,Cayman Islands,Financial Services,0.0,0.69263,0.31500998,-0.062265158,-118078603264.0,17773197312.0,,0.1366886583828395,-0.26710502929944974,0.10097183489642492,0.5224326182082317,489567000.0,379955479750.0
1e2139a3-ab86-4ef3-a199-7b8cfbc119c9,Nokia Corp,3.0930698,1.32,85.875,Finland,Technology,0.12687999,0.45359,0.05292,1.6622138,-2505000192.0,19996000256.0,2536999936.0,0.024373576309794975,-1.2207931935558667,-0.02274999426514729,-1.3886912001613108,591000000.0,36738750000.0
6c262c6f-8ee5-4ae9-9f8f-7a3e09c8d1e3,D.R. Horton Inc,1.6582042,1.27,12.897749,United States,Consumer Cyclical,0.128,0.21597,0.11257,0.08372688,4725500160.0,33348399104.0,4268600064.0,-0.02274372898888022,-1.3844981046999143,,,154400000.0,35518400000.0
a633edcf-a4c8-4ec1-9aab-bc3d9dd3e9d8,Koninklijke DSM N.V.,,,,,,,,,,,,,,,,,,
0a1de8aa-2937-4093-8e1e-a0e20a5c0579,Boston Properties Inc,1.8454524,2.24,30.110552,United States,Real Estate,0.50564,0.56131,0.25675,-0.13843888,15849591136.0,3158577920.0,1597104000.0,0.021879738323494324,-0.849024321402256,0.03035258588166667,-0.1671095252018786,,25722271500.0
8f8b777a-81f3-4697-bd16-086b95bba4b8,Veeva Systems Inc - Class A,3.719468,0.73,30.174955,United States,Healthcare,0.30825,0.75526,0.29413,-0.33708894,-6464955080.0,3195311104.0,984968000.0,0.1620131041815005,0.687593732395432,,,,8210249500.0
940997ce-b8df-42d7-9db1-1ad4257b1347,KLA Corp,42.143333,1.91,49.67336,United States,Technology,0.44669998,0.61446,0.41215,1.2926266,1187421696.0,13096660992.0,5850215936.0,0.11493492226159141,-0.175526150691631,0.0849033764684165,0.859205162267141,389165000.0,16494910750.0
4e538705-2950-4d00-b530-ed6d3494c356,Agilent Technologies Inc,4.587903,1.17,24.693832,United States,Healthcare,0.27898002,0.523,0.22859,-0.0153384805,1792000128.0,7064999936.0,1971000064.0,0.06728110599078341,-32.77537180249808,0.00984107441020804,-7.6783528206665315,403000000.0,12481000000.0
3ba0ada6-99ac-4851-96a0-8c398f6534b5,Fortive Corp,2.9645815,0.98,34.71176,United States,Technology,0.28101,0.63255,0.17926,0.07300246,3225999968.0,4235399936.0,1190200064.0,0.04266843813076471,-1.2341192990921803,0.030329092793395573,-1.0842494311982103,48000000.0,13363175000.0
423f1bf6-0604-42f7-91b0-e3d011fdc39b,PPL Corp,1.762895,1.36,21.429447,United States,Utilities,0.39218,0.43287998,0.27181,-0.003997743,19051999232.0,9312000000.0,3652000000.0,0.06854171590640501,1.0781773552559761,0.03689645753510562,0.5048463549502938,4295000000.0,44462500000.0
e61853f2-e05d-45f1-b1d2-546adf7e08ac,Ansys Inc,,,,,,,,,,,,,,,,,,
d8d59454-83b8-4dc7-afa8-7ec65d793399,Willis Towers Watson Public Ltd Company,,,,,,,,,,,,,,,,,,
0e77aa56-482d-4a64-9bc6-0fbbbadbd91e,State Street Corp,1.766964,1.03,15.623984,United States,Financial Services,0.0,0.0,0.27818,0.5552503,,14392999936.0,,0.08154039347007114,-11.50209771281633,0.0015762278233283356,-1.6723161601321381,1099000000.0,376499750000.0
0ccdc251-2eb6-4764-80ab-1625231c1529,Autozone Inc,-19.114183,1.52,23.567957,United States,Consumer Cyclical,0.21371001,0.51875997,0.16341999,-0.14402688,12529629056.0,19609792512.0,4190842880.0,0.059176641581137,0.0992262091629784,0.039805482238880474,-0.6197417635293528,1439497000.0,19520371750.0
ceec791f-3d74-4a46-b511-3c0c9028bd8a,Tyson Foods Inc - Class A,1.3025982,1.04,52.503937,United States,Consumer Defensive,0.048639998,0.06385,0.0364,0.17377341,7582999808.0,55709999104.0,2710000128.0,0.021234688326549067,-6.884454764877618,0.013742405052487694,-5.420231158729679,911000000.0,36076500000.0
3e1d3ec6-f589-46ea-91b3-b7a3ee1a9e86,Coca-Cola Europacific Partners Plc,4.4968996,2.55,18.51904,United Kingdom,Consumer Defensive,0.16386999,0.35577,0.1372,0.007554412,9822000384.0,20900999168.0,3424999936.0,0.06968121823465945,-0.6004427677448405,0.06798606298573961,-0.6261629155270577,,23189500000.0
ded50815-5511-48a4-a9b3-c98731ea6fd6,Paccar Inc,2.9748015,1.13,23.761703,United States,Industrials,0.11598,0.13583,0.103190005,0.13720238,6451900416.0,27779600384.0,3222000128.0,-0.08938817743257588,-1.408412013436531,,,1378700000.0,44046425000.0
669475fc-cdc4-46b3-84cf-0fc77a1d790f,Ball Corp,,,,,,,,,,,,,,,,,,
a83bd963-e1a5-491c-acd6-8c08178d48c1,Rockwell Automation Inc,13.888853,2.38,45.218655,United States,Industrials,0.22365,0.48921,0.20724002,0.4560026,3631000128.0,8803999744.0,1968999936.0,0.009438528557599302,-0.2886667024071194,-0.03567883471843414,-0.9394643760001566,196000000.0,11224500000.0
4a833cde-4c2b-46ec-a4e2-970c1212736c,Entergy Corp,2.8921323,2.15,27.882952,United States,Utilities,0.41319,0.46976003,0.18648,0.31345618,30486389760.0,13287438336.0,5490236928.0,0.08982021612920854,-2.0189650626833435,0.03165930530849964,-1.8111951687022352,8594374000.0,71481604250.0
aa6b1100-a2c8-4c2e-9658-1a6429b52149,Carnival Corp (Paired Stock),2.647465,1.08,10.973568,United States,Consumer Cyclical,0.26893,0.55966,0.0983,0.053441644,25182999552.0,26976999424.0,7255000064.0,0.06394628512049882,-0.9211009390460217,0.13299980860602822,-0.877194105299619,3570000000.0,51312500000.0
961483fe-f853-4c33-bf35-f28faef88272,Resmed Inc,4.7045674,1.19,19.66763,United States,Healthcare,0.38272998,0.62181,0.35327,-0.20315766,-817344000.0,5537788928.0,2119501056.0,0.10812580898883373,-0.40004919387936616,,,153701000.0,8442599500.0
65b793ee-2fb0-45d1-b6d3-379450760178,Microchip Technology Inc,7.8087387,0.34,421.63638,United States,Technology,0.26292,0.57735,0.17145,0.54944694,5256099872.0,4713099776.0,1239166464.0,,,,,91100000.0,14787325000.0
96aba0a1-583d-483a-9700-dd60ed813326,Southwest Airlines Company,2.4780364,0.26,25.573334,United States,Industrials,0.076620005,0.23006001,0.04552,0.18134391,3068000256.0,28884000768.0,2212999936.0,0.05335173048177522,0.33578513961890977,0.04031597446379254,-0.808239087147577,2802000000.0,28860000000.0
a973033a-fdee-433f-96fe-dc440200be3e,Cummins Inc,7.573374,1.69,35.268993,United States,Industrials,0.14764,0.25847998,0.09764,1.0690033,5057999872.0,33894000640.0,5004000256.0,0.0010861588140320677,-0.8715842297824028,-0.0038480551456590018,-1.0477432740898749,1262000000.0,34083500000.0
3ac6e36d-58ac-49b2-a390-610eb733c6b3,Dexcom Inc,8.495171,1.15,27.935621,United States,Healthcare,0.26823,0.61504,0.2142,-0.29128337,-1030400000.0,4817900032.0,1292300032.0,0.15048262548262548,-0.38543951771320195,0.13699836177636393,-0.3548666562647865,353100000.0,6950050000.0
2562cacd-d2c2-4b2a-9129-f6c22242c9e1,Edison International,1.5278492,3.27,7.439131,United States,Utilities,0.4372,0.58677,0.27492002,0.1924138,42528998912.0,19608999936.0,8573000192.0,0.07718202962418896,-2.4959203308717868,0.1006090966407438,-2.837072708197066,6646000000.0,91950750000.0
479f8e78-d269-4707-b898-c2f8a48f486b,Idexx Laboratories Inc,27.099802,3.39,40.161144,United States,Healthcare,0.3477,0.62053,0.31783,0.013629079,904923008.0,4446094848.0,1545885952.0,0.10422003415519265,0.6355291266734049,0.08684784686144853,0.2075924030004151,141984000.0,3363440500.0
84635131-387d-460a-80ab-c52cda65a575,American Water Works Co. Inc,2.2086377,2.24,22.13298,United States,Utilities,0.54486,0.60826,0.33223,-0.13513327,15525999680.0,5205000192.0,2836000000.0,0.09735269000853974,-0.5116925929741424,0.10007478243244106,-0.19013942210547558,3423000000.0,34841750000.0
22d037f1-b3a9-484a-b16d-62b32524ebff,Kroger Company,7.3843493,0.64,44.363636,United States,Consumer Defensive,0.0548,0.241,0.034360003,-0.042633414,21358000640.0,147642007552.0,8090999808.0,0.0035276605289451535,-0.7063425633350102,-0.007882304821935526,-0.8029921951764206,3855000000.0,52057750000.0
6d604bc3-051e-42ae-ac37-4c0606f08b56,Hormel Foods Corp,1.4125311,1.33,22.898876,United States,Consumer Defensive,0.09977,0.15609999,0.11057,-0.34462154,-324262976.0,12144663552.0,1211613056.0,0.01288270627837873,-1.4601633570261776,0.00021126652681591196,-1.5929803718746796,307728000.0,13407021500.0
ceff28bc-fb64-4bd2-8e4b-efa14fb0c971,PDD Holdings Inc,2.2220728,0.68,9.770576,Ireland,Consumer Cyclical,0.21698,0.5628,0.21142,-0.19096667,-416929487360.0,431845703680.0,93703610368.0,0.12026105462732306,-0.8923803992517417,0.34298338921387017,-0.8890730920057561,,585359546500.0
b577846d-be3e-458c-8fb2-d396042a71ff,Kellanova Company,,,,,,,,,,,,,,,,,,
951cbd21-28b2-4d88-8052-e22df949ed22,DTE Energy Company. Units,,,,,,,,,,,,,,,,,,
baf7d4ca-6bbc-46ee-b26f-1594d0373bde,Verisign Inc,-12.566266,3.6,33.735912,United States,Technology,0.69635004,0.8835,0.68454003,0.053382397,1238199936.0,1683200000.0,1172099968.0,0.06369590342879161,0.3814386923284961,,,24200000.0,1358650000.0
b0711ce9-c2f7-40ea-81d3-c5fcbdd5f040,Corteva Inc,2.2572384,1.39,43.827026,United States,Basic Materials,0.23148,0.48561,0.2369,0.1947391,1390000000.0,17888999424.0,4140999936.0,-0.017094017094017144,-3.222486087049048,0.00628449635986611,-2.3729712683258666,591000000.0,42231250000.0
2dac164a-60f9-4bc7-814d-28353eb14856,Parker-Hannifin Corp,7.5709305,3.38,31.688076,United States,Industrials,0.26107,0.37442002,0.21528,0.27005064,9106000128.0,20987000832.0,5479000064.0,0.04537109887227908,-0.4749009970801921,0.026908529811111137,-1.0007617231075812,416847000.0,30340250000.0
74abe4cf-bf42-4a27-96e1-c1519248e6ba,LyondellBasell Industries NV - Class A,2.3682191,1.53,,United Kingdom,Basic Materials,0.07485,0.09227,0.03474,0.2683339,11697000192.0,29673000960.0,2220999936.0,-0.06252442360296995,-0.8156926850602725,-0.048452863518127054,-0.7037935854928298,1664000000.0,34275000000.0
ea592d1f-ea41-4762-8df0-82e6f301cb1c,Clorox Company,-167.54512,1.9,15.092683,United States,Consumer Defensive,0.18846,0.43846,0.17006001,-0.32920498,3294000128.0,6760000000.0,1274000000.0,0.0011990407673860837,-0.9697816215113018,-0.01991526876602201,-1.0096600379716372,196000000.0,5784500000.0
d5cbf8ac-197a-4027-a488-38325ce4c772,DTE Energy Company,2.3861778,1.94,23.248356,United States,Utilities,0.21476999,0.28689,0.10231,0.00873208,26734000256.0,16515000320.0,3547000064.0,0.15788288288288288,-1.4682665543840925,0.11074018267429686,-1.755763880423839,4785000000.0,52862500000.0
fa26a129-9cab-4171-b756-79fc1a2ac54c,PPG Industries Inc,2.8511705,1.56,14.851004,United States,Basic Materials,0.16823,0.41691002,0.1374,-0.10169786,6112999936.0,16120999936.0,2712000000.0,0.0018933417481854509,0.6602367269030497,-0.010458129983199727,-0.883219211516614,765000000.0,22122750000.0
4bd11ad6-1c95-45a0-abc5-842c3a836ace,Ameren Corp,2.1917863,2.48,19.31295,United States,Utilities,0.44786,0.50451,0.27786,0.07466912,21291000512.0,8544999936.0,3827000064.0,0.03767286599904618,-1.6559365311912702,0.07349881729928387,-3.4657348449933916,4688000000.0,48090750000.0
52d52d9f-10e0-44ea-aa1e-4f39dc1b85d8,Firstenergy Corp,2.0259645,1.56,24.086956,United States,Utilities,0.33707002,0.68425006,0.20514,0.022637129,28008000256.0,15338000384.0,5169999872.0,0.11606905710491366,2.518502147129239,0.09048039292644294,1.5091621896445244,4955000000.0,55733750000.0
5bfad68d-a4de-4354-b6a7-214a465c5124,Wipro Ltd,2.1520505,1.23,14.923078,India,Technology,0.19056,0.25379,0.17138,-0.359322,-340325007360.0,926240014336.0,176503996416.0,,,,,17657000000.0,1329180500000.0
